"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.935117292E0,-6.628216553E-1,3.026107178E0,6.681206360E0,7.364453518E0
2.945073292E0,-6.441105652E-1,4.056264954E0,7.046446838E0,8.156014765E0
2.955029292E0,-4.617897034E-1,5.413043518E0,7.582033081E0,9.327460292E0
2.964984292E0,-3.558100891E-1,7.218888245E0,8.303383026E0,1.100841124E1
2.974940292E0,-6.704557800E-1,9.156758423E0,8.876391449E0,1.277051530E1
2.984896292E0,-9.086105347E-1,1.077100159E1,9.682914276E0,1.451202526E1
2.994852292E0,-1.661245422E0,1.153186935E1,1.181822388E1,1.659560673E1
3.004807292E0,-2.903212738E0,1.115570160E1,1.611713425E1,1.981515427E1
3.014763292E0,-3.252436523E0,1.024843826E1,1.970262817E1,2.244554270E1
3.024719292E0,-3.118016052E0,9.813143463E0,1.834345459E1,2.103573472E1
3.034675292E0,-4.361779633E0,1.251008514E1,1.318203781E1,1.868939466E1
3.044630292E0,-5.250182190E0,1.670196808E1,8.838071136E0,1.961202825E1
3.054586292E0,-3.866609344E0,1.999497025E1,7.412585449E0,2.167246931E1
3.064542292E0,-1.580862579E0,2.073128906E1,9.798473969E0,2.298468109E1
3.074498292E0,1.248553619E0,1.841500580E1,1.472652603E1,2.361232504E1
3.084453292E0,3.891906738E0,1.544607971E1,2.048654800E1,2.595047140E1
3.094409292E0,4.785997467E0,1.351314926E1,2.493544647E1,2.876260533E1
3.104365292E0,4.136797485E0,1.167227737E1,2.624567184E1,2.902051762E1
3.114321292E0,3.628604279E0,9.462422791E0,2.572715012E1,2.765122904E1
3.124276292E0,3.716321869E0,7.766599274E0,2.318064560E1,2.472798906E1
